timestamp_seconds,timestamp_human,quadrant,well,spot_1_x,spot_1_y,spot_1_r,spot_2_x,spot_2_y,spot_2_r
1741143231,05/03/2025 02:53:51,2,1,2764,845,43,3520,885,37
1741143249,05/03/2025 02:54:09,3,0,756,605,29,1362,642,29
1741143249,05/03/2025 02:54:09,3,1,2604,630,29,3175,624,29
1741143214,05/03/2025 02:53:34,4,0,599,882,39,1377,905,39
1741143214,05/03/2025 02:53:34,4,1,2834,813,39,3608,866,40
1741143222,05/03/2025 02:53:42,5,0,1053,910,46,1917,964,40
1741143222,05/03/2025 02:53:42,5,1,3724,965,41,4530,995,47
1741146814,05/03/2025 03:53:34,0,0,489,621,32,1103,596,22
1741146814,05/03/2025 03:53:34,0,1,2170,565,30,2794,554,28
1741146822,05/03/2025 03:53:42,1,0,642,427,29,1187,463,29
1741146822,05/03/2025 03:53:42,1,1,2245,499,28,2768,509,30
1741146831,05/03/2025 03:53:51,2,0,609,743,28,1367,766,42
1741146831,05/03/2025 03:53:51,2,1,2767,846,41,3520,886,38
1741146839,05/03/2025 03:53:59,3,0,756,604,29,1357,642,29
1741146839,05/03/2025 03:53:59,3,1,2603,630,28,3177,631,28
1741146814,05/03/2025 03:53:34,4,0,597,886,40,1375,907,40
1741146814,05/03/2025 03:53:34,4,1,2843,811,46,3607,868,42
1741146822,05/03/2025 03:53:42,5,0,1057,916,51,1914,959,44
1741146822,05/03/2025 03:53:42,5,1,3723,971,36,4530,995,47
1741150414,05/03/2025 04:53:34,0,0,489,619,33,1098,595,25
1741150414,05/03/2025 04:53:34,0,1,2171,564,30,2794,556,29
1741150422,05/03/2025 04:53:42,1,0,643,428,29,1184,462,29
1741150422,05/03/2025 04:53:42,1,1,2244,498,29,2765,503,36
1741150431,05/03/2025 04:53:51,2,0,610,744,28,1363,755,33
1741150431,05/03/2025 04:53:51,2,1,2765,845,44,3518,885,37
1741150439,05/03/2025 04:53:59,3,0,753,604,32,1358,642,32
1741150439,05/03/2025 04:53:59,3,1,2607,628,31,3176,631,29
1741150414,05/03/2025 04:53:34,4,0,603,886,43,1369,910,42
1741150414,05/03/2025 04:53:34,4,1,2831,812,42,3607,866,41
1741150422,05/03/2025 04:53:42,5,0,1057,913,49,1913,964,40
1741150422,05/03/2025 04:53:42,5,1,3730,972,42,4526,989,43
1741154014,05/03/2025 05:53:34,0,0,491,621,32,1097,595,25
1741154014,05/03/2025 05:53:34,0,1,2171,566,30,2793,554,29
1741154022,05/03/2025 05:53:42,1,0,643,428,28,1184,463,28
1741154022,05/03/2025 05:53:42,1,1,2246,500,28,2769,506,35
1741154031,05/03/2025 05:53:51,2,0,608,745,27,1362,760,35
1741154031,05/03/2025 05:53:51,2,1,2768,847,41,3519,886,37
1741154039,05/03/2025 05:53:59,3,0,755,604,31,1360,642,31
1741154039,05/03/2025 05:53:59,3,1,2598,628,32,3170,632,34
1741154014,05/03/2025 05:53:34,4,0,599,885,41,1365,897,43
1741154014,05/03/2025 05:53:34,4,1,2834,815,42,3606,867,42
1741154022,05/03/2025 05:53:42,5,0,1059,914,50,1913,964,40
1741154022,05/03/2025 05:53:42,5,1,3728,966,37,4526,995,50
1741157614,05/03/2025 06:53:34,0,0,490,617,34,1095,596,26
1741157614,05/03/2025 06:53:34,0,1,2172,565,30,2794,557,30
1741157622,05/03/2025 06:53:42,1,0,643,427,30,1185,462,30
1741157622,05/03/2025 06:53:42,1,1,2245,499,28,2769,508,33
1741157641,05/03/2025 06:54:01,2,0,608,747,28,1361,759,36
1741157641,05/03/2025 06:54:01,2,1,2769,846,41,3519,886,38
1741157649,05/03/2025 06:54:09,3,0,754,605,32,1359,641,32
1741157649,05/03/2025 06:54:09,3,1,2609,629,34,3164,632,39
1741157614,05/03/2025 06:53:34,4,0,602,887,41,1377,902,41
1741157614,05/03/2025 06:53:34,4,1,2838,810,40,3606,865,40
1741157622,05/03/2025 06:53:42,5,0,1057,908,45,1909,956,47
1741157622,05/03/2025 06:53:42,5,1,3730,968,36,4522,999,53
1741161214,05/03/2025 07:53:34,0,0,492,617,35,1101,596,22
1741161214,05/03/2025 07:53:34,0,1,2173,565,30,2790,552,29
1741161222,05/03/2025 07:53:42,1,0,643,430,28,1185,461,28
1741161222,05/03/2025 07:53:42,1,1,2243,495,32,2767,507,32
1741161231,05/03/2025 07:53:51,2,0,610,747,29,1360,754,32
1741161231,05/03/2025 07:53:51,2,1,2770,850,40,3520,887,38
1741161239,05/03/2025 07:53:59,3,0,757,605,29,1360,642,29
1741161239,05/03/2025 07:53:59,3,1,2602,629,32,3164,632,39
1741161214,05/03/2025 07:53:34,4,0,605,888,43,1377,905,43
1741161214,05/03/2025 07:53:34,4,1,2834,810,42,3606,868,42
1741161222,05/03/2025 07:53:42,5,0,1061,918,52,1906,954,51
1741161222,05/03/2025 07:53:42,5,1,3731,965,38,4528,995,47
1741164814,05/03/2025 08:53:34,0,0,492,619,33,1101,596,22
1741164814,05/03/2025 08:53:34,0,1,2172,567,29,2791,555,28
1741164822,05/03/2025 08:53:42,1,0,643,428,29,1180,464,29
1741164822,05/03/2025 08:53:42,1,1,2252,499,31,2764,504,36
1741164831,05/03/2025 08:53:51,2,0,612,744,29,1362,758,33
1741164831,05/03/2025 08:53:51,2,1,2770,847,41,3520,886,39
1741164839,05/03/2025 08:53:59,3,0,755,604,32,1357,643,32
1741164839,05/03/2025 08:53:59,3,1,2608,631,31,3173,632,30
1741164814,05/03/2025 08:53:34,4,0,602,886,42,1366,911,41
1741164814,05/03/2025 08:53:34,4,1,2831,810,42,3605,869,43
1741164822,05/03/2025 08:53:42,5,0,1063,904,40,1913,963,41
1741164822,05/03/2025 08:53:42,5,1,3726,974,36,4528,996,47
1741168414,05/03/2025 09:53:34,0,0,492,617,34,1101,596,22
1741168414,05/03/2025 09:53:34,0,1,2171,570,27,2794,554,27
1741168422,05/03/2025 09:53:42,1,0,643,429,29,1183,463,29
1741168422,05/03/2025 09:53:42,1,1,2245,496,32,2769,506,33
1741168431,05/03/2025 09:53:51,2,0,612,744,28,1359,759,34
1741168431,05/03/2025 09:53:51,2,1,2772,846,41,3519,886,38
1741168439,05/03/2025 09:53:59,3,0,756,605,32,1359,644,32
1741168439,05/03/2025 09:53:59,3,1,2606,629,30,3173,629,28
1741168414,05/03/2025 09:53:34,4,0,600,886,40,1370,905,40
1741168414,05/03/2025 09:53:34,4,1,2834,812,41,3605,869,43
1741168422,05/03/2025 09:53:42,5,0,1057,910,43,1908,956,47
1741168422,05/03/2025 09:53:42,5,1,3726,975,37,4526,995,47
1741172014,05/03/2025 10:53:34,0,0,493,617,34,1099,595,21
1741172014,05/03/2025 10:53:34,0,1,2166,568,32,2793,556,29
1741172022,05/03/2025 10:53:42,1,0,644,429,28,1184,462,28
1741172022,05/03/2025 10:53:42,1,1,2250,500,28,2770,510,28
1741172031,05/03/2025 10:53:51,2,0,609,740,32,1360,760,36
1741172031,05/03/2025 10:53:51,2,1,2770,847,42,3517,886,38
1741172039,05/03/2025 10:53:59,3,0,755,611,37,1357,638,37
1741172039,05/03/2025 10:53:59,3,1,2601,632,35,3169,632,33
1741172014,05/03/2025 10:53:34,4,0,602,886,41,1377,905,41
1741172014,05/03/2025 10:53:34,4,1,2842,810,41,3605,867,41
1741172022,05/03/2025 10:53:42,5,0,1064,917,52,1909,965,40
1741172022,05/03/2025 10:53:42,5,1,3728,972,37,4527,991,45
1741175614,05/03/2025 11:53:34,0,0,492,621,32,1099,595,21
1741175614,05/03/2025 11:53:34,0,1,2175,566,32,2790,554,28
1741175622,05/03/2025 11:53:42,1,0,644,428,29,1185,462,29
1741175622,05/03/2025 11:53:42,1,1,2248,500,28,2770,511,28
1741175631,05/03/2025 11:53:51,2,0,612,744,29,1359,763,40
1741175631,05/03/2025 11:53:51,2,1,2772,848,40,3519,885,40
1741175639,05/03/2025 11:53:59,3,0,756,610,37,1359,645,37
1741175639,05/03/2025 11:53:59,3,1,2603,633,34,3171,630,30
1741175614,05/03/2025 11:53:34,4,0,602,886,40,1366,911,42
1741175614,05/03/2025 11:53:34,4,1,2838,810,40,3605,864,39
1741175622,05/03/2025 11:53:42,5,0,1065,919,54,1907,960,43
1741175622,05/03/2025 11:53:42,5,1,3728,972,36,4524,996,49
1741179214,05/03/2025 12:53:34,0,0,492,618,34,1096,596,25
1741179214,05/03/2025 12:53:34,0,1,2174,566,31,2791,554,30
1741179222,05/03/2025 12:53:42,1,0,645,429,29,1181,460,29
1741179222,05/03/2025 12:53:42,1,1,2250,500,28,2772,511,28
1741179231,05/03/2025 12:53:51,2,0,613,743,28,1363,765,43
1741179231,05/03/2025 12:53:51,2,1,2773,848,40,3519,887,39
1741179239,05/03/2025 12:53:59,3,0,756,612,38,1359,643,38
1741179239,05/03/2025 12:53:59,3,1,2604,632,37,3165,632,36
1741179214,05/03/2025 12:53:34,4,0,601,885,40,1368,904,44
1741179214,05/03/2025 12:53:34,4,1,2834,810,41,3606,865,40
1741179222,05/03/2025 12:53:42,5,0,1060,909,45,1910,965,38
1741179222,05/03/2025 12:53:42,5,1,3728,966,34,4527,996,47
1741182814,05/03/2025 13:53:34,0,0,493,617,35,1096,596,25
1741182814,05/03/2025 13:53:34,0,1,2171,568,29,2789,557,29
1741182823,05/03/2025 13:53:43,1,0,644,429,29,1181,463,29
1741182823,05/03/2025 13:53:43,1,1,2248,499,28,2771,511,28
1741182832,05/03/2025 13:53:52,2,0,616,743,29,1361,765,42
1741182832,05/03/2025 13:53:52,2,1,2770,847,43,3516,886,37
1741182840,05/03/2025 13:54:00,3,0,758,605,32,1358,643,32
1741182840,05/03/2025 13:54:00,3,1,2610,627,30,3173,629,28
1741182814,05/03/2025 13:53:34,4,0,601,885,40,1370,905,40
1741182814,05/03/2025 13:53:34,4,1,2836,812,40,3605,865,40
1741182823,05/03/2025 13:53:43,5,0,1060,911,45,1907,963,41
1741182823,05/03/2025 13:53:43,5,1,3727,971,35,4528,994,45
1741186414,05/03/2025 14:53:34,0,0,492,618,35,1096,601,29
1741186414,05/03/2025 14:53:34,0,1,2171,565,28,2792,554,30
1741186423,05/03/2025 14:53:43,1,0,644,428,29,1181,464,29
1741186423,05/03/2025 14:53:43,1,1,2249,498,30,2770,507,29
1741186431,05/03/2025 14:53:51,2,0,613,744,28,1358,759,36
1741186431,05/03/2025 14:53:51,2,1,2769,846,43,3518,885,38
1741186439,05/03/2025 14:53:59,3,0,759,604,30,1358,643,30
1741186439,05/03/2025 14:53:59,3,1,2607,624,29,3174,633,28
1741186414,05/03/2025 14:53:34,4,0,601,886,40,1366,911,41
1741186414,05/03/2025 14:53:34,4,1,2836,812,40,3606,865,39
1741186423,05/03/2025 14:53:43,5,0,1066,904,38,1908,958,46
1741186423,05/03/2025 14:53:43,5,1,3729,969,35,4523,997,50
1741193614,05/03/2025 16:53:34,0,0,493,621,31,1100,602,31
1741193614,05/03/2025 16:53:34,0,1,2170,569,28,2794,553,30
1741193622,05/03/2025 16:53:42,1,0,646,428,29,1179,462,29
1741193622,05/03/2025 16:53:42,1,1,2247,499,29,2770,508,29
1741193631,05/03/2025 16:53:51,2,0,614,745,28,1360,764,40
1741193631,05/03/2025 16:53:51,2,1,2773,851,39,3519,885,39
1741193639,05/03/2025 16:53:59,3,0,756,602,34,1361,641,34
1741193639,05/03/2025 16:53:59,3,1,2605,629,32,3172,633,30
1741193614,05/03/2025 16:53:34,4,0,600,886,40,1365,904,47
1741193614,05/03/2025 16:53:34,4,1,2836,815,42,3606,864,39
1741193622,05/03/2025 16:53:42,5,0,1066,903,38,1911,963,40
1741193622,05/03/2025 16:53:42,5,1,3728,967,34,4528,995,46
1741200814,05/03/2025 18:53:34,0,0,491,621,30,1100,600,30
1741200814,05/03/2025 18:53:34,0,1,2173,564,30,2789,557,30
1741200822,05/03/2025 18:53:42,1,0,646,429,29,1180,461,29
1741200822,05/03/2025 18:53:42,1,1,2248,499,29,2769,508,29
1741200831,05/03/2025 18:53:51,2,0,615,748,32,1359,761,37
1741200831,05/03/2025 18:53:51,2,1,2771,847,42,3517,888,37
1741200839,05/03/2025 18:53:59,3,0,761,605,29,1359,641,29
1741200839,05/03/2025 18:53:59,3,1,2602,631,31,3166,632,36
1741200814,05/03/2025 18:53:34,4,0,602,885,39,1368,911,42
1741200814,05/03/2025 18:53:34,4,1,2834,810,40,3606,866,41
1741200822,05/03/2025 18:53:42,5,0,1060,911,46,1907,956,47
1741200822,05/03/2025 18:53:42,5,1,3728,971,36,4524,996,49
1741208014,05/03/2025 20:53:34,0,0,491,615,36,1099,603,36
1741208014,05/03/2025 20:53:34,0,1,2173,566,30,2792,552,34
1741208022,05/03/2025 20:53:42,1,0,645,428,28,1182,465,28
1741208022,05/03/2025 20:53:42,1,1,2251,499,28,2772,508,30
1741208031,05/03/2025 20:53:51,2,0,610,748,29,1359,758,34
1741208031,05/03/2025 20:53:51,2,1,2773,848,40,3518,886,38
1741208039,05/03/2025 20:53:59,3,0,758,606,29,1362,643,29
1741208039,05/03/2025 20:53:59,3,1,2607,632,29,3173,625,29
1741208014,05/03/2025 20:53:34,4,0,601,885,39,1372,902,42
1741208014,05/03/2025 20:53:34,4,1,2836,812,40,3606,864,40
1741208022,05/03/2025 20:53:42,5,0,1060,912,47,1914,964,40
1741208022,05/03/2025 20:53:42,5,1,3721,970,32,4528,994,48
1741215224,05/03/2025 22:53:44,0,0,491,621,31,1097,603,31
1741215224,05/03/2025 22:53:44,0,1,2172,565,29,2788,555,30
1741215232,05/03/2025 22:53:52,1,0,644,427,29,1182,464,29
1741215232,05/03/2025 22:53:52,1,1,2251,497,29,2770,508,31
1741215241,05/03/2025 22:54:01,2,0,618,733,22,1361,763,39
1741215241,05/03/2025 22:54:01,2,1,2771,847,41,3518,886,38
1741215248,05/03/2025 22:54:08,3,0,755,603,33,1363,641,33
1741215248,05/03/2025 22:54:08,3,1,2606,632,32,3175,632,30
1741215224,05/03/2025 22:53:44,4,0,602,884,41,1377,905,41
1741215224,05/03/2025 22:53:44,4,1,2834,815,40,3607,865,40
1741215232,05/03/2025 22:53:52,5,0,1061,909,43,1911,961,43
1741215232,05/03/2025 22:53:52,5,1,3714,973,25,4525,997,51
1741222414,06/03/2025 00:53:34,0,0,490,622,30,1099,601,30
1741222414,06/03/2025 00:53:34,0,1,2169,565,27,2796,554,29
1741222422,06/03/2025 00:53:42,1,0,644,427,29,1184,463,29
1741222422,06/03/2025 00:53:42,1,1,2246,500,28,2768,505,33
1741222431,06/03/2025 00:53:51,2,0,613,738,25,1362,758,36
1741222431,06/03/2025 00:53:51,2,1,2771,851,40,3520,886,39
1741222449,06/03/2025 00:54:09,3,0,754,603,33,1363,637,33
1741222449,06/03/2025 00:54:09,3,1,2609,626,34,3170,631,36
1741222414,06/03/2025 00:53:34,4,0,600,886,40,1370,909,40
1741222414,06/03/2025 00:53:34,4,1,2838,815,40,3608,865,41
1741222422,06/03/2025 00:53:42,5,0,1057,909,45,1915,956,47
1741222422,06/03/2025 00:53:42,5,1,3712,972,25,4529,996,48
1741229614,06/03/2025 02:53:34,0,0,491,615,36,1103,602,36
1741229614,06/03/2025 02:53:34,0,1,2170,566,28,2795,556,33
1741229622,06/03/2025 02:53:42,1,0,641,428,29,1183,464,29
1741229622,06/03/2025 02:53:42,1,1,2246,500,28,2770,509,31
1741229631,06/03/2025 02:53:51,2,0,610,748,29,1364,763,40
1741229631,06/03/2025 02:53:51,2,1,2770,846,41,3519,887,38
1741229639,06/03/2025 02:53:59,3,0,753,604,32,1361,642,32
1741229639,06/03/2025 02:53:59,3,1,2609,633,31,3176,624,30
1741229614,06/03/2025 02:53:34,4,0,601,886,41,1377,905,41
1741229614,06/03/2025 02:53:34,4,1,2836,808,36,3608,864,39
1741229622,06/03/2025 02:53:42,5,0,1061,903,39,1915,958,46
1741229622,06/03/2025 02:53:42,5,1,3708,983,28,4531,995,47
1741236814,06/03/2025 04:53:34,0,0,491,621,31,1099,602,31
1741236814,06/03/2025 04:53:34,0,1,2169,565,29,2795,555,30
1741236822,06/03/2025 04:53:42,1,0,641,427,29,1184,465,29
1741236822,06/03/2025 04:53:42,1,1,2244,500,28,2772,507,31
1741236831,06/03/2025 04:53:51,2,0,609,746,28,1364,762,39
1741236831,06/03/2025 04:53:51,2,1,2769,849,41,3520,886,38
1741236839,06/03/2025 04:53:59,3,0,754,606,29,1362,643,29
1741236839,06/03/2025 04:53:59,3,1,2605,632,29,3179,627,30
1741236814,06/03/2025 04:53:34,4,0,599,884,39,1379,907,39
1741236814,06/03/2025 04:53:34,4,1,2838,813,37,3609,865,41
1741236822,06/03/2025 04:53:42,5,0,1054,906,44,1912,953,51
1741236822,06/03/2025 04:53:42,5,1,3705,972,22,4531,996,49
1741244014,06/03/2025 06:53:34,0,0,490,621,31,1102,604,31
1741244014,06/03/2025 06:53:34,0,1,2168,568,29,2796,555,30
1741244022,06/03/2025 06:53:42,1,0,641,427,30,1186,463,30
1741244022,06/03/2025 06:53:42,1,1,2251,495,26,2773,507,31
1741244031,06/03/2025 06:53:51,2,0,606,747,28,1365,767,44
1741244031,06/03/2025 06:53:51,2,1,2769,847,40,3520,887,38
1741244039,06/03/2025 06:53:59,3,0,755,604,30,1364,643,30
1741244039,06/03/2025 06:53:59,3,1,2600,630,30,3182,629,30
1741244014,06/03/2025 06:53:34,4,0,596,877,46,1375,907,46
1741244014,06/03/2025 06:53:34,4,1,2844,812,45,3609,864,39
1741244022,06/03/2025 06:53:42,5,0,1053,910,47,1923,963,41
1741244022,06/03/2025 06:53:42,5,1,3704,974,23,4535,995,46
1741251214,06/03/2025 08:53:34,0,0,491,623,32,1101,602,32
1741251214,06/03/2025 08:53:34,0,1,2168,568,29,2797,554,31
1741251222,06/03/2025 08:53:42,1,0,638,428,28,1187,464,28
1741251222,06/03/2025 08:53:42,1,1,2255,485,26,2772,508,30
1741251231,06/03/2025 08:53:51,2,0,607,746,27,1363,757,34
1741251231,06/03/2025 08:53:51,2,1,2768,851,39,3520,887,37
1741251249,06/03/2025 08:54:09,3,0,755,605,28,1363,641,28
1741251249,06/03/2025 08:54:09,3,1,2600,631,28,3182,625,29
1741251214,06/03/2025 08:53:34,4,0,596,885,39,1377,907,39
1741251214,06/03/2025 08:53:34,4,1,2842,810,43,3610,865,41
1741251222,06/03/2025 08:53:42,5,0,1054,903,40,1919,961,43
1741251222,06/03/2025 08:53:42,5,1,3701,972,21,4535,994,47
1741258414,06/03/2025 10:53:34,0,0,490,619,32,1101,601,32
1741258414,06/03/2025 10:53:34,0,1,2169,567,30,2796,553,31
1741258422,06/03/2025 10:53:42,1,0,638,428,28,1189,463,28
1741258422,06/03/2025 10:53:42,1,1,2254,484,25,2773,507,31
1741258431,06/03/2025 10:53:51,2,0,608,745,28,1366,760,34
1741258431,06/03/2025 10:53:51,2,1,2767,846,42,3521,886,38
1741258449,06/03/2025 10:54:09,3,0,748,608,27,1370,645,27
1741258449,06/03/2025 10:54:09,3,1,2591,633,28,3183,629,30
1741258414,06/03/2025 10:53:34,4,0,602,884,42,1381,907,42
1741258414,06/03/2025 10:53:34,4,1,2838,810,40,3611,865,40
1741258422,06/03/2025 10:53:42,5,0,1052,908,44,1922,957,46
1741258422,06/03/2025 10:53:42,5,1,3698,971,24,4536,994,47
1741265614,06/03/2025 12:53:34,0,0,487,624,29,1101,603,29
1741265614,06/03/2025 12:53:34,0,1,2168,565,29,2796,551,29
1741265622,06/03/2025 12:53:42,1,0,638,428,29,1189,460,29
1741265622,06/03/2025 12:53:42,1,1,2252,488,27,2773,507,31
1741265641,06/03/2025 12:54:01,2,0,608,744,28,1366,762,37
1741265641,06/03/2025 12:54:01,2,1,2764,845,44,3519,886,38
1741265649,06/03/2025 12:54:09,3,0,751,602,32,1365,642,32
1741265649,06/03/2025 12:54:09,3,1,2598,635,32,3182,629,32
1741265614,06/03/2025 12:53:34,4,0,594,885,39,1381,905,39
1741265614,06/03/2025 12:53:34,4,1,2833,809,36,3611,866,41
1741265622,06/03/2025 12:53:42,5,0,1048,909,46,1922,959,46
1741265622,06/03/2025 12:53:42,5,1,3697,972,23,4538,993,46
1741272814,06/03/2025 14:53:34,0,0,485,624,27,1100,601,27
1741272814,06/03/2025 14:53:34,0,1,2167,566,29,2794,552,27
1741272822,06/03/2025 14:53:42,1,0,638,428,29,1188,464,29
1741272822,06/03/2025 14:53:42,1,1,2250,486,25,2778,508,29
1741272831,06/03/2025 14:53:51,2,0,602,748,28,1366,761,37
1741272831,06/03/2025 14:53:51,2,1,2762,844,45,3523,885,40
1741272839,06/03/2025 14:53:59,3,0,748,612,36,1367,642,36
1741272839,06/03/2025 14:53:59,3,1,2599,629,34,3185,627,31
1741272814,06/03/2025 14:53:34,4,0,596,884,39,1381,909,39
1741272814,06/03/2025 14:53:34,4,1,2842,810,44,3611,865,40
1741272822,06/03/2025 14:53:42,5,0,1045,907,44,1915,951,56
1741272822,06/03/2025 14:53:42,5,1,3700,974,22,4537,995,48
1741280014,06/03/2025 16:53:34,0,0,487,622,30,1100,597,30
1741280014,06/03/2025 16:53:34,0,1,2167,566,29,2795,548,29
1741280022,06/03/2025 16:53:42,1,0,637,428,29,1187,462,29
1741280022,06/03/2025 16:53:42,1,1,2250,486,25,2772,507,30
1741280031,06/03/2025 16:53:51,2,0,606,747,30,1374,768,45
1741280031,06/03/2025 16:53:51,2,1,2765,849,41,3524,886,39
1741280039,06/03/2025 16:53:59,3,0,754,605,28,1366,647,28
1741280039,06/03/2025 16:53:59,3,1,2591,629,29,3182,629,33
1741280014,06/03/2025 16:53:34,4,0,593,886,39,1379,902,39
1741280014,06/03/2025 16:53:34,4,1,2844,815,49,3613,857,38
1741280022,06/03/2025 16:53:42,5,0,1045,906,45,1915,954,57
1741280022,06/03/2025 16:53:42,5,1,3700,981,26,4537,990,44
1741287214,06/03/2025 18:53:34,0,0,496,622,36,1097,603,36
1741287214,06/03/2025 18:53:34,0,1,2164,562,29,2795,551,33
1741287222,06/03/2025 18:53:42,1,0,634,425,29,1189,462,29
1741287222,06/03/2025 18:53:42,1,1,2247,488,28,2773,507,32
1741287230,06/03/2025 18:53:50,2,0,603,746,27,1369,762,40
1741287230,06/03/2025 18:53:50,2,1,2763,846,42,3522,886,38
1741287239,06/03/2025 18:53:59,3,0,745,604,33,1364,643,33
1741287239,06/03/2025 18:53:59,3,1,2598,631,32,3184,627,32
1741287214,06/03/2025 18:53:34,4,0,598,878,41,1381,907,41
1741287214,06/03/2025 18:53:34,4,1,2840,792,43,3612,864,41
1741287222,06/03/2025 18:53:42,5,0,1040,901,42,1928,959,45
1741287222,06/03/2025 18:53:42,5,1,3703,967,31,4538,994,47
1741294414,06/03/2025 20:53:34,0,0,487,623,31,1097,603,31
1741294414,06/03/2025 20:53:34,0,1,2164,567,28,2794,551,30
1741294422,06/03/2025 20:53:42,1,0,636,427,30,1189,464,30
1741294422,06/03/2025 20:53:42,1,1,2247,491,27,2775,507,31
1741294431,06/03/2025 20:53:51,2,0,607,743,28,1368,760,38
1741294431,06/03/2025 20:53:51,2,1,2763,851,37,3523,883,40
1741294439,06/03/2025 20:53:59,3,0,746,615,39,1366,645,39
1741294439,06/03/2025 20:53:59,3,1,2597,628,37,3183,630,35
1741294414,06/03/2025 20:53:34,4,0,598,885,41,1377,902,41
1741294414,06/03/2025 20:53:34,4,1,2840,808,43,3611,863,39
1741294422,06/03/2025 20:53:42,5,0,1044,909,45,1925,958,46
1741294422,06/03/2025 20:53:42,5,1,3699,982,27,4541,995,46
1741301614,06/03/2025 22:53:34,0,0,486,616,35,1098,602,35
1741301614,06/03/2025 22:53:34,0,1,2166,568,28,2797,549,32
1741301622,06/03/2025 22:53:42,1,0,635,428,28,1191,465,28
1741301622,06/03/2025 22:53:42,1,1,2253,492,32,2775,507,31
1741301631,06/03/2025 22:53:51,2,0,604,739,32,1369,769,46
1741301631,06/03/2025 22:53:51,2,1,2766,846,41,3524,884,40
1741301639,06/03/2025 22:53:59,3,0,751,605,30,1368,642,30
1741301639,06/03/2025 22:53:59,3,1,2591,629,30,3186,626,30
1741301614,06/03/2025 22:53:34,4,0,603,887,42,1384,905,42
1741301614,06/03/2025 22:53:34,4,1,2834,807,36,3611,865,41
1741301622,06/03/2025 22:53:42,5,0,1043,909,46,1927,953,49
1741301622,06/03/2025 22:53:42,5,1,3698,986,30,4540,991,45
1741308814,07/03/2025 00:53:34,0,0,496,627,39,1097,601,39
1741308814,07/03/2025 00:53:34,0,1,2166,569,28,2798,550,35
1741308832,07/03/2025 00:53:52,1,0,636,428,28,1192,463,28
1741308832,07/03/2025 00:53:52,1,1,2240,500,27,2774,506,31
1741308841,07/03/2025 00:54:01,2,0,611,741,30,1367,760,37
1741308841,07/03/2025 00:54:01,2,1,2765,846,42,3523,886,37
1741308849,07/03/2025 00:54:09,3,0,751,606,28,1369,642,28
1741308849,07/03/2025 00:54:09,3,1,2591,635,30,3183,631,35
1741308814,07/03/2025 00:53:34,4,0,595,884,39,1381,905,39
1741308814,07/03/2025 00:53:34,4,1,2833,807,37,3612,862,39
1741308832,07/03/2025 00:53:52,5,0,1043,908,46,1925,955,49
1741308832,07/03/2025 00:53:52,5,1,3698,981,27,4538,994,48
1741316014,07/03/2025 02:53:34,0,0,489,619,34,1100,601,34
1741316014,07/03/2025 02:53:34,0,1,2167,565,31,2800,552,33
1741316022,07/03/2025 02:53:42,1,0,636,427,29,1192,460,29
1741316022,07/03/2025 02:53:42,1,1,2243,500,28,2776,506,31
1741316041,07/03/2025 02:54:01,2,0,605,746,28,1368,753,31
1741316041,07/03/2025 02:54:01,2,1,2766,847,41,3520,884,37
1741316049,07/03/2025 02:54:09,3,0,750,606,28,1369,647,28
1741316049,07/03/2025 02:54:09,3,1,2596,632,28,3187,624,29
1741316014,07/03/2025 02:53:34,4,0,606,888,41,1378,901,44
1741316014,07/03/2025 02:53:34,4,1,2842,805,41,3611,865,41
1741316022,07/03/2025 02:53:42,5,0,1047,906,43,1929,962,40
1741316022,07/03/2025 02:53:42,5,1,3699,983,27,4538,995,47
1741323214,07/03/2025 04:53:34,0,0,495,624,37,1099,599,37
1741323214,07/03/2025 04:53:34,0,1,2167,568,28,2793,552,34
1741323222,07/03/2025 04:53:42,1,0,634,427,28,1192,462,28
1741323222,07/03/2025 04:53:42,1,1,2239,498,28,2774,506,32
1741323231,07/03/2025 04:53:51,2,0,607,744,27,1365,756,33
1741323231,07/03/2025 04:53:51,2,1,2765,846,42,3521,887,37
1741323239,07/03/2025 04:53:59,3,0,752,605,28,1368,642,28
1741323239,07/03/2025 04:53:59,3,1,2592,629,28,3190,626,30
1741323214,07/03/2025 04:53:34,4,0,595,885,40,1379,905,40
1741323214,07/03/2025 04:53:34,4,1,2842,809,42,3614,861,37
1741323222,07/03/2025 04:53:42,5,0,1041,903,42,1932,960,41
